Shape,Carat,Color,Clarity,Cut,Fluorescence,Polish,Symmetry,Length,Width,Depth,Log_Price
0,0.92,5,1,0,0,1,2,5.49,4.73,3.93,8.063062911326792
0,1.18,6,1,0,1,2,2,6.62,5.26,3.9,8.173011311724972
0,0.8,0,2,0,0,2,3,5.93,4.77,3.33,8.25582842728183
0,0.71,4,4,0,0,0,3,6.14,4.7,2.87,8.261784679514752
0,0.52,6,3,0,1,2,3,4.61,4.26,3.0,7.340186835320115
0,0.4,0,4,0,0,1,3,5.05,4.27,2.29,7.1372784372603855
0,0.52,6,5,0,1,0,3,5.48,4.12,2.71,7.285506548522785
0,0.55,5,2,0,1,0,3,5.46,4.17,2.71,7.301822342137932
0,0.9,0,1,3,1,2,3,5.2,5.08,3.78,8.225235324101668
0,0.51,0,2,0,1,1,3,6.16,3.87,2.53,7.505492274737424
0,0.82,6,3,3,1,2,2,5.83,4.7,3.44,7.734996194022781
0,0.7,0,4,0,0,2,3,5.77,4.33,3.02,7.92443418488756
0,0.5,3,4,0,1,0,3,5.92,3.85,2.68,7.581719640125308
0,0.7,2,2,0,1,1,2,5.88,4.36,2.98,8.01565761455734
0,0.65,0,5,0,1,0,3,5.31,4.62,3.47,8.23323750070527
0,0.36,1,5,0,0,0,3,4.84,3.7,2.23,7.118826249062078
0,0.5,5,6,0,1,0,3,5.33,4.07,2.83,7.459338895220296
0,0.89,5,4,0,1,2,3,5.26,4.98,4.02,8.233768709217097
0,0.93,7,1,0,1,0,3,6.31,4.99,3.41,8.25088114470065
0,0.41,0,3,2,0,0,0,5.42,3.85,2.39,7.3613754289773485
0,0.9,1,1,0,0,0,0,5.5,4.78,3.55,8.307459327011946
0,0.49,2,1,0,1,2,1,5.66,3.62,2.65,7.563200592358071
0,0.71,4,4,0,0,2,3,5.15,4.74,3.32,7.926602599181384
0,0.74,1,4,0,0,2,2,5.92,5.1,3.02,8.158229916959494
0,0.41,2,5,0,1,2,2,4.97,3.99,2.51,7.252053951852814
0,0.73,2,4,1,1,0,0,5.9,4.53,2.94,7.946617563244473
0,0.5,1,5,0,1,0,3,5.85,4.0,2.69,7.779048644925556
0,0.51,0,1,0,1,0,0,4.56,4.31,2.95,7.238496840894365
0,0.42,4,5,1,1,0,3,4.97,3.79,2.53,7.124478262493424
0,0.51,3,2,0,1,2,3,5.22,4.4,2.72,7.318539548567902
0,0.81,5,7,0,1,2,2,5.49,5.21,3.41,7.598399329323964
0,0.5,3,3,0,0,2,2,5.18,3.99,2.68,7.578145472419466
0,0.5,1,2,0,1,0,3,4.64,4.58,2.91,7.409741954080923
0,0.71,0,1,0,1,2,2,5.13,5.01,3.39,8.148734808937169
0,0.64,6,4,0,0,0,3,5.8,4.28,2.96,7.637716432664798
0,0.47,7,7,0,0,2,2,4.99,3.85,2.99,6.70196036600254
0,0.73,0,2,0,1,0,0,5.81,4.63,3.06,8.144679183447758
0,0.5,3,0,0,1,0,3,5.47,4.14,2.79,7.784473235736469
0,0.51,0,3,0,1,0,3,4.64,4.5,3.12,7.698936199813447
0,0.66,5,4,0,1,0,0,5.63,4.5,2.92,7.665284718471351
0,0.56,0,4,0,1,2,2,5.4,4.66,2.71,7.861341795599989
0,0.7,0,2,0,0,0,3,6.08,4.29,3.04,8.076515327552329
0,0.93,7,1,3,0,2,3,5.82,5.07,3.37,7.668561108015897
0,1.01,7,4,0,1,2,2,6.29,5.42,3.82,8.281470857895167
0,0.5,2,6,0,1,2,1,4.6,3.99,3.23,7.198183577101943
0,0.8,5,6,0,0,0,3,6.26,4.78,3.33,8.269756947532983
0,0.71,4,2,0,1,2,1,4.93,4.85,3.5,7.8928255262511176
0,0.7,3,2,0,0,0,3,5.33,4.35,3.15,7.724888439323074
0,1.12,7,3,0,1,0,0,6.05,5.81,3.67,8.289037098278483
0,0.73,0,4,0,0,2,3,5.84,4.47,3.03,8.22764270790443
0,0.71,6,4,0,0,2,2,6.34,4.09,3.42,7.87587915949631
0,0.81,7,2,0,0,0,3,5.86,4.78,3.39,7.720017940432244
0,1.03,4,7,0,1,1,2,7.0,4.82,3.9,8.000684784514748
0,0.8,0,1,0,0,1,2,5.19,4.83,3.95,8.09101504171053
0,0.52,2,1,0,1,0,0,6.03,4.14,2.53,7.442492722794441
0,0.71,5,1,0,0,0,3,5.71,4.59,3.01,7.706162970199576
0,0.75,5,3,0,1,0,0,5.78,4.44,3.05,7.76046702921342
0,1.01,7,1,0,1,2,1,6.35,5.54,3.57,8.200013648175434
0,0.71,3,3,0,1,1,3,5.62,4.81,3.2,8.264878262801748
0,0.72,5,5,0,1,0,0,6.01,4.72,3.16,7.887959336599945
0,0.3,5,3,0,0,0,3,4.54,3.44,2.39,6.630683385642372
0,0.33,0,3,0,1,1,2,4.59,3.8,2.48,6.8501261661455
0,0.59,1,5,0,1,0,0,5.26,4.55,3.27,8.136518252115291
0,0.6,0,2,0,1,0,3,6.3,3.93,2.75,7.786551806428712
0,0.78,6,1,0,0,2,2,7.27,4.51,2.78,7.8547691834991324
0,1.03,5,7,0,0,1,3,5.9,5.75,3.48,8.174702882469461
0,1.01,7,1,0,1,0,0,6.64,5.11,3.54,8.279950715722526
0,1.0,7,6,0,1,2,2,5.62,5.26,3.79,8.208219383496834
0,0.6,5,0,0,1,0,0,5.55,4.25,2.81,7.684783943522785
0,0.81,2,6,0,1,2,3,5.43,4.52,3.55,8.284504227258497
0,0.92,3,2,0,1,2,2,5.86,5.17,3.63,8.279950715722526
0,0.7,2,1,0,1,2,3,5.85,4.46,3.04,8.00903068506973
0,0.74,3,3,0,0,1,2,5.48,5.17,3.38,7.842671474979457
0,0.8,0,7,0,0,2,2,5.58,4.49,3.61,7.6676260915849905
0,0.53,0,4,0,0,1,2,4.81,4.77,3.3,7.459338895220296
0,0.71,6,1,0,1,2,2,4.92,4.66,3.54,7.686162303492906
0,0.52,4,1,0,1,2,2,5.69,4.18,2.51,7.333023014386481
0,0.7,5,3,0,0,0,3,6.42,4.15,2.89,7.8009820712577405
0,0.6,6,3,0,1,0,0,4.46,4.43,3.14,7.223295679562314
0,0.32,2,3,0,1,2,2,4.2,3.45,2.46,6.6240652277998935
0,1.03,1,7,0,1,0,0,6.41,5.53,3.74,8.282735880201754
0,0.9,6,2,0,1,2,2,5.28,5.21,3.84,8.209852481301272
0,0.37,0,3,0,1,0,0,4.0,3.9,2.82,7.215239978730097
0,0.91,5,2,0,1,1,2,6.4,4.68,3.59,8.29254851397576
0,0.6,6,5,0,1,0,3,6.01,4.34,2.78,7.61085279039525
0,0.8,5,3,0,1,0,0,5.97,4.55,3.16,8.099857910737585
0,0.46,3,1,0,0,1,2,4.17,4.03,3.18,7.1284959456800365
0,0.71,6,4,0,1,0,0,5.95,4.41,3.03,7.6624678152002375
0,0.75,5,5,0,0,0,0,6.14,4.57,3.13,8.307705966549513
0,1.0,6,1,2,1,1,3,5.93,4.72,3.97,8.242229891372231
0,0.52,0,1,0,1,1,2,5.37,4.1,2.8,7.588829878307813
0,0.7,1,2,0,0,1,2,5.22,4.78,3.52,7.796880342783522
0,0.52,5,4,3,0,0,0,5.14,4.04,2.96,7.088408778675395
0,0.5,5,7,0,1,1,1,4.79,4.49,2.94,6.872128101338986
0,0.8,6,1,0,1,2,2,5.47,4.56,3.37,7.581209826196346
0,0.51,1,4,0,1,2,2,5.5,4.42,2.9,7.4673710669175595
0,0.5,1,4,0,1,2,3,5.12,3.89,2.63,7.629975707027789
0,0.78,4,4,0,1,0,0,5.18,4.75,3.75,8.144098463338524
0,0.7,4,4,0,1,0,3,5.93,4.45,2.95,8.250358951477294
0,0.97,7,4,0,1,2,2,5.98,4.84,3.6,7.798112628829788
0,0.74,6,3,0,0,0,3,5.99,4.5,3.13,7.699842407396986
0,0.5,3,0,0,1,0,0,5.55,4.07,2.73,7.9102237070973445
0,0.7,2,2,0,1,0,3,6.39,4.24,2.91,7.974532844130228
0,0.7,1,4,0,1,0,3,4.86,4.78,3.45,8.1797604936999
0,0.7,0,4,0,1,0,3,5.67,4.63,3.1,8.277411998949004
0,0.35,2,1,0,1,1,2,4.69,4.06,2.58,6.97166860472579
0,0.89,6,7,0,0,1,2,6.19,4.99,3.67,7.921898411023797
0,0.71,2,0,0,1,0,3,5.27,4.41,3.34,8.128585200374497
0,0.47,6,7,0,0,2,2,5.42,3.97,2.61,6.771935555839602
0,0.6,0,5,0,1,0,3,6.06,4.46,2.73,8.165363632473982
0,0.95,7,2,0,1,2,2,5.48,5.26,4.08,7.964155718840937
0,0.9,3,7,0,1,0,0,6.43,5.02,3.5,8.18004072349016
0,0.46,1,4,0,1,1,2,5.18,4.33,2.62,7.614805364711073
0,0.64,5,3,0,1,2,2,5.47,4.3,3.24,7.672292455628756
0,0.5,1,3,0,1,0,3,5.32,4.0,2.77,7.691200097522863
0,0.71,4,4,0,0,0,0,6.29,4.33,2.92,8.234830280442056
0,0.7,3,3,0,1,2,3,5.2,4.52,3.31,8.284251797621916
0,0.8,4,4,0,1,0,2,5.23,4.71,3.61,8.07402621612406
0,0.7,7,4,0,0,0,3,5.89,4.44,2.93,7.614312146452
0,0.5,1,6,0,1,0,3,5.38,4.1,2.86,7.769378609513984
0,0.39,2,1,0,1,1,1,5.06,4.11,2.59,7.05444965813294
0,0.5,5,5,0,0,0,0,5.4,3.91,2.75,7.315883504509785
0,0.9,5,2,0,1,1,3,6.44,4.8,3.21,8.07402621612406
0,0.48,2,1,0,1,1,1,4.16,3.87,3.01,7.29776828253138
0,0.8,5,5,3,1,2,3,5.64,4.78,3.33,8.035602692918582
0,0.81,5,1,3,1,2,3,5.18,4.94,3.48,7.7226775164680035
0,0.71,4,1,0,1,0,0,5.95,4.51,3.01,7.40184157874383
0,1.01,6,2,0,1,0,3,7.13,4.57,3.05,8.284756593190435
0,0.83,6,2,3,0,2,3,5.4,4.77,3.5,7.522400231387125
0,0.4,3,1,0,1,2,2,4.19,3.91,2.93,7.114769448366463
0,0.7,5,1,0,0,0,3,6.32,4.42,2.81,8.007034012193408
0,0.6,1,5,0,0,0,0,5.81,4.4,2.92,8.058960017769417
0,0.73,3,6,0,1,2,3,6.2,5.07,2.93,8.274866820685254
0,1.0,7,1,0,1,0,2,5.8,5.55,3.96,8.157370441186774
0,0.71,4,3,0,1,2,1,4.92,4.85,3.81,8.289037098278483
0,0.72,4,4,0,1,2,3,4.99,4.94,3.46,7.9208096792886
0,0.28,0,3,3,1,2,3,4.1,4.05,2.1,6.776506992372183
0,0.9,5,1,0,1,2,3,5.99,4.65,3.44,8.034631032923107
0,0.7,1,1,0,0,2,2,5.46,4.62,3.34,8.257904193465674
0,0.81,4,7,0,1,2,2,5.14,5.12,3.57,7.6290038896529575
0,0.91,7,2,0,1,0,3,6.89,4.88,3.33,8.0702808933939
0,0.8,6,1,0,0,0,0,5.96,4.62,3.17,7.961370201719511
0,0.71,5,4,0,1,0,3,5.94,4.49,2.98,7.6783263565068856
0,0.7,6,6,0,0,2,3,4.89,4.77,3.47,7.690286020676768
0,0.74,5,1,0,0,2,3,6.01,4.46,3.1,7.515344571180436
0,0.74,2,7,0,0,0,0,5.21,5.21,3.5,7.662937850461535
0,0.51,6,4,0,1,1,3,5.23,4.55,2.62,7.437206366871292
0,0.7,6,1,0,1,2,3,5.23,4.43,3.3,7.578656850594762
0,0.9,6,1,0,1,2,0,5.19,5.1,3.67,8.082093278178382
0,0.7,2,4,0,1,2,3,6.5,4.38,2.8,8.121777419161074
0,0.6,5,3,0,1,2,3,5.23,4.28,3.09,7.72356247227797
0,0.5,5,1,0,0,0,0,5.19,4.04,2.73,7.247080584585756
0,0.76,6,1,0,1,2,3,6.31,4.58,2.84,7.848543482456679
0,0.7,1,6,0,1,0,3,5.24,4.37,3.28,8.05579245097777
0,0.42,1,3,0,0,1,2,4.42,4.13,3.11,7.118826249062078
0,0.8,6,2,3,1,2,3,5.28,4.87,3.45,7.485491608030754
0,0.41,2,5,1,1,0,0,5.32,3.75,2.47,7.313886831633462
0,0.72,2,4,1,0,0,3,5.97,4.77,3.09,8.225235324101668
0,0.52,5,3,0,1,0,3,5.54,4.04,2.69,7.573017256052546
0,0.82,6,5,0,0,0,3,6.01,4.74,3.24,8.090708716083997
0,0.71,5,3,0,1,0,3,5.76,4.44,3.08,7.688455356549944
0,0.71,1,6,0,1,0,3,5.64,4.37,3.0,8.283999304248526
0,0.85,5,3,0,1,2,2,5.46,4.76,3.54,7.885329239273191
0,0.74,6,7,0,0,1,2,5.24,5.18,3.25,7.4570320891223805
0,0.7,6,1,0,0,0,3,5.44,4.45,3.19,7.629975707027789
0,0.7,0,1,1,1,0,3,5.76,4.5,2.96,8.139440521874608
0,0.92,4,1,0,1,1,2,5.95,4.78,3.85,8.208219383496834
0,0.5,5,4,0,1,0,0,5.1,4.01,2.65,7.418780882750794
0,0.81,7,3,0,1,2,3,5.03,4.84,3.56,7.642524134232902
0,0.7,3,3,0,1,2,2,6.02,4.9,2.95,8.056109659545061
0,0.91,7,3,0,0,2,2,5.82,5.18,3.97,7.97349996402463
0,0.66,1,7,0,1,0,2,5.59,4.56,3.18,7.555905093611346
0,0.24,1,5,0,1,2,2,4.07,3.38,2.26,6.812345094177479
0,1.01,6,2,0,1,2,2,5.47,4.8,4.36,8.076826031298808
0,0.74,6,4,0,1,2,2,5.14,4.62,3.82,7.903226808730733
0,0.41,1,1,0,1,1,2,4.12,3.8,3.14,7.050122520269059
0,0.5,6,3,3,1,2,3,5.17,4.12,2.79,7.050122520269059
0,0.7,4,6,0,1,0,0,5.92,4.51,3.15,8.277411998949004
0,0.51,3,4,0,1,2,2,5.14,3.7,2.8,7.952966790923131
0,0.6,0,4,0,1,2,3,5.77,4.28,2.98,7.971085753505607
0,0.28,2,5,0,1,2,2,3.97,3.83,2.3,6.966967138613983
0,0.75,2,3,0,1,1,2,5.55,5.05,3.41,8.289790583181643
0,0.72,5,3,0,1,0,3,5.9,4.34,3.02,7.670428522190693
0,0.5,2,6,0,0,0,2,5.0,4.0,2.7,7.569411792450712
0,0.76,5,1,0,1,0,0,6.01,4.5,3.14,7.606387389772652
0,0.46,1,3,0,1,2,2,4.84,4.24,2.86,7.414572881350589
0,0.5,1,5,0,1,0,3,5.25,4.06,2.84,7.779048644925556
0,0.47,1,7,0,1,2,1,4.36,3.96,3.27,7.153833801578843
0,0.71,5,3,0,1,0,0,5.85,4.44,3.07,7.6838639802564295
0,0.7,4,6,0,1,0,3,5.84,4.66,2.97,8.231376045573969
0,0.9,6,1,1,0,0,3,6.28,4.98,3.13,8.25088114470065
0,0.73,1,3,0,1,1,2,5.3,4.96,3.5,8.299783171949787
0,0.61,2,3,0,1,0,0,5.3,4.37,3.1,7.993282328101591
0,0.7,3,1,0,1,0,3,6.3,4.34,2.99,7.982757702011113
0,1.17,6,7,0,0,2,2,6.09,5.69,4.35,8.20685642839965
0,0.51,5,1,0,1,2,3,5.21,3.93,2.86,7.360103972989152
0,0.51,1,4,0,0,2,3,5.25,4.33,2.66,7.560080465021827
0,0.86,5,2,0,1,0,0,5.64,5.63,3.66,8.18088094199639
0,0.61,3,1,0,1,2,3,5.78,4.48,2.96,7.669028288589683
0,0.71,5,3,0,1,0,0,5.85,4.44,3.07,7.6838639802564295
0,0.8,6,3,0,1,2,3,5.26,4.63,3.48,7.643003635560718
0,0.81,5,3,0,1,2,2,5.92,4.38,3.28,7.898782356970309
0,0.81,6,3,0,1,2,3,6.23,4.51,3.17,7.958227192322312
0,1.02,6,1,0,0,0,0,6.34,5.09,3.28,8.05579245097777
0,0.51,6,1,0,1,1,3,5.51,3.76,2.61,7.293017679772782
0,0.71,6,2,0,1,2,3,6.11,4.21,3.13,7.405495663199472
0,0.73,2,2,0,1,0,0,6.26,4.46,2.92,8.058960017769417
0,0.71,3,6,0,1,1,1,5.39,4.39,3.56,8.013674142832684
0,0.73,2,4,0,0,2,2,5.57,4.54,3.33,8.193676665955241
0,0.8,6,2,0,1,2,3,6.67,4.71,3.01,7.7102051944325325
0,0.7,3,1,0,1,2,3,4.96,4.79,3.53,7.842278779117352
0,1.01,6,2,0,1,0,3,5.43,5.35,3.85,8.078688229229872
0,0.91,5,1,0,1,0,3,5.76,5.01,3.79,8.094683648698815
0,0.9,7,4,0,1,2,3,6.1,4.83,3.3,8.105911197986508
0,0.5,3,0,0,1,0,3,5.47,4.14,2.79,7.814803429489359
0,1.1,0,7,0,1,2,3,6.37,5.58,3.62,8.262558973010657
0,0.9,5,4,0,1,1,2,5.91,4.74,3.36,8.145839612936841
0,0.76,6,5,0,1,1,2,5.08,5.09,3.52,7.950502434808851
0,0.9,3,7,2,0,0,0,6.66,4.98,3.21,7.8898337513942955
0,1.03,6,7,0,0,0,3,5.85,5.59,3.88,8.278428259199071
0,0.9,6,4,0,1,2,2,5.77,4.75,3.54,7.974188669286011
0,0.5,1,1,1,0,2,2,5.42,4.3,2.55,7.6838639802564295
0,0.51,6,3,0,1,0,3,5.08,4.11,2.86,7.410347097821024
0,0.5,5,3,0,0,0,0,5.28,4.07,2.8,7.194436851100335
0,0.7,2,2,0,0,0,0,5.8,4.37,3.04,7.905441649060286
0,0.72,1,1,0,1,0,3,5.12,4.79,3.34,7.99598047476376
0,0.9,6,2,0,0,0,3,6.57,4.73,2.98,8.258422462458876
0,0.5,0,2,0,0,0,3,5.44,3.91,2.69,7.563719668414366
0,0.5,1,0,0,1,0,3,5.47,4.11,2.71,7.833203948641057
0,0.96,6,4,0,1,0,2,6.14,5.03,3.91,8.188411308079031
0,0.51,1,4,0,1,1,2,5.74,4.09,2.72,7.895808377083183
0,0.7,5,6,0,1,0,3,6.02,4.66,3.09,8.059908334578276
0,0.8,4,1,0,1,2,3,6.01,4.61,3.14,8.06777619577889
0,0.5,6,5,0,0,0,3,5.37,4.15,2.83,7.195937226475569
0,1.0,4,2,0,0,0,3,5.96,4.9,3.56,8.307705966549513
0,0.7,1,7,3,1,1,2,5.43,4.92,3.22,7.472500744737558
0,0.81,3,3,0,0,1,2,5.14,4.72,3.62,7.979338895262328
0,0.6,0,2,0,1,0,3,5.62,4.16,2.82,7.690286020676768
0,0.77,1,1,0,0,0,3,5.64,4.52,3.17,8.262300941787448
0,0.93,3,7,0,1,0,2,5.6,5.36,3.57,8.000684784514748
0,0.27,2,4,0,1,2,2,4.97,3.08,2.17,6.593044534142437
0,1.03,6,7,1,0,2,3,4.94,7.07,3.55,7.382746449738912
0,0.4,4,5,0,0,2,0,5.38,3.75,2.33,6.862757913051401
0,0.8,5,6,0,0,2,2,6.0,4.72,3.36,7.978310969867722
0,1.2,5,7,0,1,2,3,5.86,5.2,4.19,8.258681496264236
0,0.51,5,4,0,0,0,3,5.1,4.01,2.72,7.382124365737512
0,0.8,7,4,0,0,0,0,5.79,4.74,3.4,7.7102051944325325
0,0.73,5,1,0,1,0,3,5.95,4.49,3.11,7.562681246721884
0,0.72,2,3,1,0,2,3,5.72,4.5,3.01,8.04044688130311
0,0.5,5,6,0,1,0,0,5.19,4.0,2.8,7.459338895220296
0,0.7,5,3,0,1,0,0,6.43,4.4,3.07,8.09040229659332
0,0.72,0,2,2,1,0,3,6.34,4.65,2.94,8.217978203150732
0,0.9,3,2,1,0,2,3,7.52,4.42,2.89,8.134467570277563
0,0.96,4,7,0,1,2,3,5.72,4.62,3.66,7.901377353792616
0,0.92,6,1,0,1,2,3,5.61,5.18,3.64,8.087640287778983
0,0.7,6,3,0,1,0,2,5.9,4.51,3.11,7.653969180478774
0,0.5,2,3,0,1,0,3,5.36,4.15,2.78,7.677400430514807
0,0.58,5,3,0,1,1,3,5.49,4.55,2.97,7.471363088187097
0,0.3,0,1,1,1,2,3,4.31,3.84,2.31,6.610696044717759
0,0.54,5,1,0,1,0,0,5.25,4.27,2.96,7.232733136177615
0,0.42,2,6,0,1,2,3,4.67,3.93,2.67,7.319202458767849
0,0.51,6,4,1,1,1,3,5.23,4.55,2.62,7.437206366871292
0,0.54,3,3,0,0,0,0,4.92,4.01,2.91,7.309212365692763
0,0.57,4,3,0,1,0,0,5.34,4.22,2.84,7.6324011266014535
0,0.6,3,6,0,1,2,3,5.98,4.1,2.82,7.6953031349635665
0,0.55,5,3,0,1,1,2,4.93,4.35,3.02,7.710653323501202
0,0.51,0,6,2,1,2,2,5.53,4.36,2.63,7.895808377083183
0,0.5,3,4,0,1,2,0,5.54,3.91,2.49,7.57095858316901
0,0.82,5,1,0,1,0,0,5.76,4.58,3.26,7.97349996402463
0,0.7,4,1,0,1,0,0,5.86,4.59,3.17,8.226573474977114
0,1.06,4,3,0,1,0,0,6.5,5.0,3.5,8.274866820685254
0,0.31,1,6,0,1,1,2,4.11,3.8,2.52,7.174724309836376
0,0.74,5,1,0,0,0,0,5.96,4.47,3.1,7.471932078245122
0,0.24,7,3,0,1,2,3,3.74,3.22,2.21,6.07993319509559
0,0.59,4,4,0,1,0,3,5.27,4.2,2.9,7.641084249174914
0,0.31,1,3,0,0,2,2,4.77,3.59,2.3,7.018401799069201
0,0.8,4,1,0,1,2,2,5.27,4.84,3.54,7.757906208351747
0,0.84,5,3,3,1,2,3,5.7,4.8,3.56,7.87359778968554
0,0.62,1,0,1,1,0,3,6.04,4.28,2.84,8.01532730902172
0,0.7,5,5,0,1,0,0,5.91,4.39,2.97,8.209852481301272
0,0.71,5,1,0,0,0,3,6.08,4.77,3.14,7.609862200913554
0,0.91,5,6,0,1,2,2,6.25,4.68,3.4,8.19118600464279
0,0.83,7,4,0,1,2,3,5.34,4.78,3.59,7.522400231387125
0,0.5,1,5,0,1,0,3,6.11,3.97,2.51,7.779048644925556
0,0.7,1,7,0,1,1,2,5.43,4.92,3.22,7.511524648390866
0,0.5,5,5,0,1,2,3,5.58,3.87,2.61,7.546446273746024
0,0.5,4,0,0,0,0,3,6.03,3.91,2.51,7.6838639802564295
0,0.93,7,1,0,1,2,3,5.66,5.31,3.62,8.024207485778577
0,0.94,5,3,0,1,2,3,5.39,5.01,3.73,8.152774052744075
0,0.51,1,5,0,0,0,3,5.26,4.16,2.79,7.835974581721566
0,1.0,3,4,3,1,2,3,5.94,5.52,3.95,8.11969625295725
0,0.52,5,3,0,1,0,0,5.1,4.17,2.88,7.643482907077201
0,1.11,7,7,0,0,2,2,6.22,5.66,3.85,8.289790583181643
0,0.46,0,5,0,0,0,3,5.05,4.01,2.52,7.232733136177615
0,0.71,3,1,0,1,0,3,5.81,4.45,2.91,8.026170194946426
0,0.7,4,3,0,1,2,2,5.36,5.09,3.37,8.001355025826703
0,0.8,4,4,0,1,2,2,6.06,4.7,3.29,8.2409125416889
0,0.24,3,7,0,1,2,2,3.49,3.3,2.59,5.652489180268651
0,0.28,4,6,0,1,2,2,4.88,3.08,2.03,7.094234845924755
0,0.51,3,4,0,1,2,3,5.39,4.01,2.71,7.277247726631484
0,0.7,1,3,0,1,0,3,5.55,4.62,3.26,8.063062911326792
0,0.78,6,5,0,1,2,1,6.24,4.4,3.54,8.056743774975313
0,1.0,7,7,0,1,0,3,6.24,5.04,3.54,8.149601735736155
0,0.77,6,3,0,1,2,2,5.87,4.33,3.22,7.99699040583765
0,0.9,7,6,0,1,2,2,5.65,4.99,3.64,8.03365842788615
0,0.56,4,6,0,0,1,2,5.26,4.2,3.05,7.416378479192928
0,0.8,0,1,0,0,1,2,5.19,4.83,3.95,8.09101504171053
0,0.5,1,6,0,0,0,3,5.44,4.16,2.87,7.799753318287247
0,0.5,5,6,0,0,0,3,5.82,3.89,2.72,7.441906728051625
0,0.43,0,6,0,1,1,2,4.52,4.28,3.07,7.221835825288449
0,1.01,7,1,0,0,0,0,6.26,5.23,3.5,8.18060094759445
0,0.71,5,1,0,0,0,0,6.05,4.6,3.13,8.182559264068665
0,0.86,5,0,0,1,0,0,6.26,4.74,3.3,8.257385655730436
0,0.78,0,4,0,0,2,3,5.71,4.94,3.44,8.255308811785596
0,0.93,4,2,0,1,2,2,5.53,5.33,3.9,8.224699561967235
0,1.04,6,4,3,1,2,3,5.3,5.3,3.63,8.250620082174692
0,0.9,6,5,0,1,2,2,5.88,4.97,3.45,8.273336598504486
0,0.7,1,1,0,1,0,3,5.43,4.42,3.25,8.020270472819238
0,1.0,7,7,0,1,0,3,6.1,4.92,3.5,8.047189562170502
0,0.6,2,4,0,1,2,2,5.07,4.56,3.17,7.68017564043659
0,0.5,4,4,0,1,0,3,6.19,3.93,2.4,7.682021510826875
0,0.5,4,2,0,1,0,3,5.74,3.94,2.67,7.273786317844895
0,0.7,0,1,1,1,0,3,5.94,4.51,3.02,8.063377822367027
0,0.5,2,4,0,1,0,3,4.46,4.09,3.06,7.630946580890459
0,0.7,1,1,0,1,1,2,5.34,4.43,3.47,7.7279755421055585
0,0.5,2,6,0,0,0,3,5.25,4.13,2.79,7.698936199813447
0,1.01,6,4,3,0,2,3,6.53,5.21,3.58,8.174702882469461
0,0.74,5,1,0,0,0,0,5.96,4.47,3.1,7.471932078245122
0,0.5,1,5,0,1,0,3,5.96,3.86,2.69,7.779048644925556
0,0.51,3,2,1,1,2,3,5.22,4.4,2.72,7.318539548567902
0,0.61,6,4,0,1,2,2,4.58,4.5,3.52,7.715123603632105
0,0.75,6,5,0,1,0,3,5.83,4.63,3.27,8.078067881815437
0,0.87,7,4,0,1,1,2,6.86,5.21,2.91,7.868254265520613
0,0.91,5,1,0,1,2,3,6.41,4.82,3.3,8.219056661060598
0,0.99,6,2,0,1,2,2,5.88,4.97,3.66,8.138272638530186
0,0.62,6,2,0,0,0,3,5.26,4.29,3.08,7.254884810077338
0,0.5,7,0,0,1,0,0,5.16,4.07,2.75,7.195937226475569
0,0.67,5,7,0,1,0,3,4.94,4.66,3.5,7.23561914106675
0,0.67,6,4,0,1,1,2,4.71,4.55,3.6,7.679713639966372
0,0.62,0,4,0,1,0,3,5.89,4.33,2.97,7.934513463882263
0,0.73,2,7,0,1,2,3,6.23,4.75,2.9,8.028455164114252
0,1.02,7,1,1,0,0,0,6.68,4.91,3.29,8.238008249218403
0,0.7,0,1,0,1,0,3,5.5,4.49,3.13,7.9355873855892
0,0.8,2,2,0,1,2,2,6.07,5.17,3.31,8.270269111436624
0,0.5,4,7,0,1,2,2,6.06,3.92,2.52,6.786716950605081
0,0.51,1,2,0,1,0,3,5.06,4.16,2.75,7.473637108496206
0,0.6,2,3,0,1,0,0,5.35,4.25,2.86,7.976595409316577
0,0.76,6,3,0,1,2,3,5.16,4.67,3.45,7.52294091807237
0,0.8,2,2,0,1,2,3,6.41,4.6,3.21,7.880048200971577
0,0.7,2,4,0,1,0,3,5.78,4.59,3.15,8.051340933292979
0,0.8,6,3,0,1,2,2,5.73,4.44,3.37,7.7102051944325325
0,0.73,3,1,0,1,0,0,5.96,4.7,3.38,8.175547596021026
0,0.49,5,7,0,1,2,2,4.45,4.3,3.08,7.037027614686276
0,0.72,2,3,0,1,1,2,5.71,4.64,3.33,8.025843344150903
0,0.92,5,6,0,1,2,3,5.7,4.94,3.44,8.202208436436448
0,1.0,5,7,0,1,1,3,6.21,5.08,3.33,7.933438387627489
0,0.5,5,3,0,0,0,3,5.01,3.93,2.63,7.463363045520021
0,0.4,0,0,0,1,0,3,5.43,3.62,2.49,7.629975707027789
0,0.71,3,3,0,1,2,2,6.1,4.73,3.03,8.10832229017324
0,0.71,4,1,0,1,2,3,5.46,4.57,3.39,8.060855752934316
0,0.33,5,5,2,0,0,3,5.18,3.64,2.11,6.849066282633458
0,0.28,1,0,0,0,2,2,4.85,3.5,2.13,6.610696044717759
0,0.91,6,3,0,0,2,2,5.86,4.78,3.5,8.045588280803528
0,0.7,4,1,0,1,2,2,6.76,4.32,2.92,7.964850887447313
0,0.62,5,4,0,1,0,3,6.03,4.18,2.75,7.661997558901893
0,0.55,6,1,0,0,2,3,5.51,4.48,2.88,7.344072850573066
